_id,sum_app_opens,no_of_days,nrOfConversations,longestConversation,longestConversationInDays,averageConversationLength,averageConversationLengthInDays,medianConversationLength,medianConversationLengthInDays,nrOfOneMessageConversations,percentOfOneMessageConversations,nrOfGhostingsAfterInitialMessage,no_of_matches,no_of_msgs_sent,no_of_msgs_received,swipe_likes,swipe_passes,birthDate,ageFilterMin,ageFilterMax,cityName,country,createDate,education,gender,interestedIn,instagram,spotify,jobTitle,user_age
aba822811a3273e8fb4e1078d1ba1098,0,0,28,206,21,20.07,1.4,1,0,16,57.14,0,0,562,564,0,0,1990-05-04,22,35,Münster,Germany,2021-08-25,Has no high school or college education,M,F,False,False,Data Scientist,31
d88a4de236b98612a48bf6a3fe4deebd,0,0,79,38,1,1.03,0.03,0,0,6,7.59,65,0,83,220,0,0,2000-09-20,23,35,Ann Arbor,USA,2021-09-12,Has no high school or college education,F,M,False,True,JD Student at University of Michigan,20
0691682dcf631e68e87a71eda567bc71,0,0,157,165,51,9.21,2.16,3,0.0401041666666666,18,11.46,49,0,1446,2016,0,0,1999-03-12,22,28,Kraków,Poland,2021-04-29,Has no high school or college education,F,M,False,False,unknown,22
dcdd976dc6a9dc33592941d7b37c0fbc,103,17,12,31,5,8.83,0.68,4,0.0906828703703703,3,25,0,22,123,150,33,47,1997-09-15,19,26,Christchurch,New Zealand,2018-05-17,Has no high school or college education,M,F,False,True,unknown,20
599fc7d0cab0f20d0e5e0bb909125e6e,1102,36,253,192,136,9.47,2.57,1,0,109,43.08,26,326,2544,2517,8205,9046,1994-11-07,22,28,Kraków,Poland,2021-03-05,Has no high school or college education,M,F,False,False,unknown,26
6b83141d06b457fb4e31acb4f1eb4f56,7423,544,196,837,42,37.71,2.66,14,0.209780092592593,30,15.31,12,435,7549,6559,3397,99616,1981-03-19,32,45,Espoo,Finland,2016-03-27,Has high school and/or college education,F,M,False,True,Senior Designer,35
beda992bff4d11db9827286b944bcd0a,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001-07-04,18,22,Mamaroneck,USA,2021-04-05,Has no high school or college education,M,F,False,False,unknown,19
d24af740b55dfdf143caf890877c3b86,1748,171,122,38,146,5.49,2.97,3,0.232060185185185,40,32.79,1,177,684,720,525,1399,1994-02-07,20,28,unknown,unknown,2020-01-06,Has no high school or college education,M,F,False,True,Exhibit Designer,25
657d14b57834421190dbfb86088f0239,489,16,20,54,14,8.5,1.53,4,0.0720833333333333,8,40,0,27,205,168,1062,121,1991-12-01,22,30,unknown,unknown,2021-01-17,Has no high school or college education,M,F,False,False,unknown,29
592b51ca32aaa04778fa6a9eb157b30d,0,0,44,57,24,5.7,1.11,1,0,24,54.55,0,0,250,327,0,0,1994-06-15,21,31,Wrocław,Poland,2021-07-14,Has no high school or college education,M,F,False,True,Programista,27
bf39c6ff13afafb321f30ad0f8d37f50,0,0,1,8,0,8,0.26,8,0.260451388888889,0,0,0,0,8,6,0,0,1997-07-11,18,1000,unknown,unknown,2021-09-16,Has no high school or college education,M,F,False,False,unknown,24
3b51dcad3e1c3940c61903e352899cf9,0,0,3,2,0,1.33,0,1,0,2,66.67,0,0,4,1,0,0,1999-07-02,18,32,Midlothian,USA,2021-09-18,Has no high school or college education,M,F,True,False,Production Coordinator,22
3d100f3cc6893537de89fe3db21aa471,31481,1535,1890,241,1050,6.32,7.28,2,0.0045601851851851,848,44.87,11,1861,12068,13549,163362,2406,1991-05-31,18,33,Strasbourg,France,2016-12-28,Has high school and/or college education,M,F,False,False,unknown,25
9e394d0ca8a6906a08906222006e6ec4,0,0,27,20,17,3.74,1.57,2,3.47222222222222E-05,8,29.63,5,0,101,72,0,0,1989-06-17,18,38,Seattle,USA,2021-09-07,Has no high school or college education,M,F,False,True,unknown,32
16b94a53cd7a954196b36ec3655c029b,0,0,245,38,27,4.66,1.08,2,0.0226504629629629,86,35.1,6,0,1151,1028,0,0,1991-12-06,18,30,unknown,unknown,2021-05-22,Has no high school or college education,M,F,False,False,unknown,29
c5e4694fbe61bc166d5ea91e6c614826,0,0,25,100,10,11.12,0.79,2,0.0001388888888888,4,16,5,0,279,256,0,0,1996-09-28,20,30,York,United Kingdom,2021-04-27,Has no high school or college education,M,F,False,True,Parts Advisor,24
f4f2f8f760e8287385ac0aadb766d44b,0,0,11,97,1,16.27,0.35,6,0.0956712962962963,2,18.18,0,0,219,181,0,0,1991-11-12,25,30,Alicante,Spain,2021-10-07,Has no high school or college education,M,F,False,False,Global trials coordinator,29
7a22fbd76f9e9231441be8db72366fe8,11525,1532,195,791,768,16.27,8.48,4,0.0665509259259259,33,16.92,25,677,3125,2858,57720,54474,1993-12-21,18,32,Maringá,USA,2013-12-18,Has high school and/or college education,M,F,True,False,Graphic Designer,20
52a5c727d5a446916f0d469e70cc5f20,0,0,209,412,15,17.78,0.64,5,0.0233564814814814,52,24.88,7,0,3731,2826,0,0,2003-08-11,18,19,unknown,unknown,2021-01-24,Has no high school or college education,M,F,True,False,unknown,17
11629739155f074792d92e9ce585b9d1,0,0,1,1,0,1,0,1,0,1,100,0,0,1,0,0,0,1993-11-22,28,37,Karlstad,Sweden,2021-10-06,Has no high school or college education,M,F,False,False,unknown,27
61d100c71d8c151cd51cee35e5f2a025,0,0,4,1,0,1,0,1,0,4,100,0,0,5,1,0,0,1992-05-28,18,42,Boone,USA,2021-05-05,Has no high school or college education,M,F,False,False,unknown,28
637502c2c33eaef7503f0f820a6d65fa,1108,312,50,59,29,6.82,1.93,1,0,19,38,8,184,363,395,4234,9280,1987-12-01,21,41,London,United Kingdom,2019-07-06,Has no high school or college education,M,F,False,False,unknown,31
8fb59e2fa03710c511fd4595be00ff29,10085,512,123,49,321,6.41,12.55,3,1.73753472222222,37,30.08,0,122,925,1355,2711,72586,1987-11-24,27,35,unknown,unknown,2019-10-13,Has no high school or college education,M,F,True,False,unknown,31
703bd2a713157be3ee868b6c70ca0b62,3303,278,186,127,103,7.81,1.05,1,0,16,8.6,87,332,1454,1354,713,18392,1994-02-03,27,36,New York,USA,2020-04-25,Has no high school or college education,F,M,False,True,Licensed Real Estate Salesperon,26
60d71e44516da01d544e752a87a4ec6b,0,0,47,44,13,6.45,1.6,4,0.226747685185185,14,29.79,0,0,301,270,0,0,1985-06-05,25,36,New York,USA,2021-07-30,Has no high school or college education,M,F,False,False,Quant,36
ebed4cacf0216eec63abc9be955e953a,2005,537,33,23,8,1.55,0.28,0,0,6,18.18,22,235,51,96,43602,5725,1997-12-01,18,29,unknown,unknown,2017-08-23,Has no high school or college education,M,F,False,False,unknown,19
0d7f434fbfe43edd5fcf70c055f05a55,30165,1762,1356,657,627,10.31,6.18,2,0.0132523148148148,425,31.34,150,4006,8082,7897,79113,19153,1995-07-10,19,30,unknown,unknown,2014-08-20,Has high school and/or college education,M,F,True,False,unknown,19
c6cdc68b68cfc870c1075b2a561abfea,5458,248,437,327,144,13.21,1.93,5,0.0407291666666666,72,16.48,34,1526,6030,4937,10538,2428,1990-06-26,18,26,unknown,unknown,2020-07-25,Has no high school or college education,M,F,True,False,unknown,30
f387a2f3950ea4171b9b4c62037d36e4,348,118,12,16,2,4.08,0.33,1,0,6,50,1,73,63,41,837,3034,1990-12-13,21,30,Bruchsal,Germany,2020-03-23,Has no high school or college education,M,F,False,False,Rechtsreferendar,29
bc9f2bd044e3dbb3e86f97cb1fd9e926,1357,460,50,44,125,4.6,7.31,2,1.68939814814815,16,32,6,93,294,200,39686,27475,1986-08-19,25,35,Stockport,United Kingdom,2018-05-28,Has no high school or college education,M,F,False,False,unknown,31
1e64f181e913cf4b40bc2b3753eec7d9,0,0,67,179,6,19.72,0.31,4,0.0059027777777777,13,19.4,9,0,1320,1687,0,0,2001-09-15,18,28,Iași,Romania,2021-08-13,Has no high school or college education,M,F,True,True,nightcore listener 2012,19
f85b826fe4c8afb86040fcf8d453dc70,0,0,41,79,1,4.54,0.1,1,0,24,58.54,6,0,186,155,0,0,1995-01-01,18,27,unknown,unknown,2021-06-18,Has no high school or college education,M,F,False,False,unknown,26
e31025c2d843c2b89a5f2222becf6935,2222,338,68,14,48,1.6,0.77,1,0,25,36.76,22,42,112,173,13546,121710,1986-03-28,23,35,Denton,USA,2019-09-22,Has no high school or college education,M,F,True,True,graphic designer,33
3eb3480f2bdf464f029e05c11ab5a231,6152,1101,94,78,2148,4.9,28.13,1,0,46,48.94,13,169,334,306,5448,19497,1975-03-06,18,40,San Diego,USA,2013-09-25,Has high school and/or college education,M,F,False,False,unknown,38
d3966b7912c2933c5bd55ec5330640e7,3122,331,124,269,135,7.46,2.39,2,0.003125,47,37.9,9,194,921,789,11058,14733,1997-08-18,20,30,Puyallup,USA,2014-09-30,Has high school and/or college education,M,F,False,True,CR Writer,17
47de2f10f14c23d1beba3afa0e46f11e,0,0,8,10,3,3.12,0.63,3,0.0117361111111111,2,25,0,0,25,21,0,0,1992-10-29,18,44,unknown,unknown,2021-10-07,Has no high school or college education,M,F,False,False,unknown,28
aa1bbf9805bf5aecb7e6c19c7dd63980,18587,654,3028,195,515,3.61,7.18,1,0,1257,41.51,281,11099,11086,13331,705781,143035,1999-09-06,18,23,Orlando,USA,2019-06-29,Has no high school or college education,M,F,True,False,Professional Model and Writer,19
5f1202f11d8126949ae054d4a547d0cd,1469,88,461,213,141,7.69,2.92,3,0.0116319444444444,102,22.13,50,405,3547,4495,734,6003,2002-02-10,18,22,Toronto,Canada,2020-10-27,Has no high school or college education,F,M,True,True,student,18
15db817929a8617e226df7a81b72a8f9,0,0,2,48,1,24.5,0.74,48,1.48137731481481,1,50,0,0,49,23,0,0,1992-10-28,24,32,Ghent,Belgium,2021-10-04,Has no high school or college education,M,F,False,False,Video Editor,28
9cda2a7d567b3755720636d3b06e1be1,711,205,25,10,22,2.68,1.47,2,0.0349537037037037,7,28,5,49,81,53,2377,19781,1972-04-13,40,53,Dunedin,USA,2020-01-17,Has no high school or college education,M,F,False,False,Technology Consultant,47
2eae98aec3fb9c750b6548fe508aea53,0,0,15,37,5,12.4,1.16,3,0.119537037037037,4,26.67,0,0,186,229,0,0,2000-04-22,20,23,Chicago,USA,2021-08-21,Has no high school or college education,F,M,False,True,unknown,21
bce8b3181e2bc82a39adb40fee600091,0,0,25,26,13,7.48,1.33,3,0.0430439814814814,6,24,1,0,200,250,0,0,1983-09-21,35,43,Brisbane,Australia,2021-08-21,Has no high school or college education,F,M,False,False,Strategic Planner,37
c2528830fa6ebc6001276b238f7fe766,856,93,49,68,15,6.41,0.97,3,0.0423148148148148,19,38.78,0,75,315,297,1921,5208,1988-11-27,19,31,unknown,unknown,2018-05-17,Has no high school or college education,M,F,True,True,Digital Project Manager,29
0d4390c088f1d009ebfde10e41732a39,7837,408,90,38,9,2.99,0.56,1,0,43,47.78,6,126,402,362,36565,34844,2000-07-09,18,22,Aurora,USA,2019-03-07,Has no high school or college education,M,F,False,True,unknown,18
c220b395f92e88c1ae4797cc1914451d,4373,393,171,392,561,15.89,8.82,3,0.0172453703703703,39,22.81,8,302,2031,2089,11921,9565,1993-05-28,18,45,unknown,unknown,2014-10-25,Has high school and/or college education,M,F,False,False,unknown,21
73c2478a689ccd5f0228550f2a08ff73,707,113,19,71,16,10.16,1.32,1,0,9,47.37,1,17,193,180,2665,5252,1985-11-18,25,35,Newton,USA,2019-12-31,Has no high school or college education,M,F,False,True,unknown,34
e52ac0eabc2f91120e116e81dff31e9b,7225,726,337,57,506,4.01,2.71,1,0,177,52.52,7,407,1364,1195,26047,99990,1975-08-01,18,50,San Diego,USA,2015-10-04,Has high school and/or college education,M,F,False,False,unknown,40
adbfe79d8ddb02cc4557f33e73d05b5e,3231,502,45,84,709,6.51,17.45,2,2.31481481481481E-05,20,44.44,2,421,293,255,20165,23018,1991-12-02,25,49,unknown,unknown,2019-05-30,Has no high school or college education,M,F,False,False,unknown,27
a4b793d372df15fb545ca8cdaeda1e98,595,95,284,164,57,9.33,1.63,1,0,37,13.03,127,67,2647,3115,141,6112,1999-07-21,23,28,Rouen,France,2018-12-22,Has no high school or college education,F,M and F,False,False,False,19
a22d346babb09a4360bb2b1d3b037eb8,0,0,5,23,3,6.2,0.69,3,0.109409722222222,2,40,0,0,31,28,0,0,1991-10-01,25,29,Vienna,Austria,2021-07-10,Has no high school or college education,M,F,False,True,unknown,29
5cf49f6384a8f0479553e17171bbdd53,2166,379,48,165,360,8.02,19.01,2,0.0001388888888888,22,45.83,2,129,385,348,16829,5681,1991-11-17,25,30,Rome,Italy,2018-10-12,Has no high school or college education,M,F,False,True,Application Development Analyst,26
648d5473c13b88ae41332a0aec689aaf,4010,251,251,93,341,8.3,7.41,2,0.0188194444444444,68,27.09,4,136,2103,1339,9109,40076,1994-12-25,21,34,Boston,USA,2020-08-02,Has no high school or college education,M,F,True,False,Surgery Dept,25
1db86a4045ab07583415068ff877a330,11132,1845,627,36,343,1.87,2.05,1,0,227,36.2,225,922,800,1005,68721,36234,1982-12-17,24,39,unknown,unknown,2015-03-14,Has no high school or college education,M,F,False,False,unknown,32
02a7ad3f6f810ea8f87e64ed0b01b69c,8986,948,106,20,715,2.08,8.12,1,0,62,58.49,12,776,157,116,34592,91094,1998-08-07,20,30,Tamworth,United Kingdom,2014-05-15,Has high school and/or college education,M,F,False,False,Product Engineer,15
ee5be88ba7e5510a0158c3e4b634c8b2,0,0,34,95,7,5.74,0.46,1,0,17,50,4,0,197,127,0,0,1996-04-03,20,27,Dundee,United Kingdom,2021-08-03,Has no high school or college education,M,F,False,False,unknown,25
14f8e0e0b2b9be816faa9e9ea544d413,0,0,22,27,48,7.05,3.45,2,0.0010300925925925,10,45.45,0,0,187,167,0,0,1997-06-13,20,25,unknown,unknown,2021-07-03,Has no high school or college education,M,F,False,True,unknown,24
2446057f2a235c475e11c837dd3432c3,4198,634,261,104,682,6.98,23.94,4,0.125023148148148,58,22.22,6,291,1888,958,6967,44374,1992-12-12,18,43,Tallahassee,USA,2017-03-11,Has high school and/or college education,M,F,True,True,unknown,24
22affdce600ea57e85677cf32c0c490d,0,0,14,40,7,7.5,0.83,2,0.0001273148148148,6,42.86,0,0,93,49,0,0,2003-02-03,18,30,Magdeburg,Germany,2021-09-08,Has no high school or college education,M,F,False,True,IT Kaufmann,18
8bebf794232e8a02fae485efee6adf04,18563,1937,563,476,924,10.71,10.39,2,0.0024421296296296,225,39.96,25,3390,5309,4771,70945,72014,1995-07-03,18,1000,unknown,unknown,2014-03-05,Has high school and/or college education,M,F,False,True,unknown,18
f59c6dc819abce7773b3f1d16cf7a7df,1764,294,61,207,22,13.21,1.91,2,0.0018402777777777,18,29.51,0,101,815,695,6427,6260,1996-10-29,18,31,Madrid,Spain,2017-07-09,Has no high school or college education,M,F,True,False,unknown,20
89ea0c4a5e213e9a3803baefcdead6d5,4395,580,160,250,33,11.36,1.62,3,0.0581018518518518,38,23.75,18,740,2072,2065,13685,28356,1995-05-05,24,50,unknown,unknown,2017-08-17,Has high school and/or college education,M,F,False,True,Medicinal Chemist,22
42b76ad8ee8ff6a6e799608ba295f3fd,0,0,20,47,4,5.55,0.54,1,0,11,55,0,0,114,149,0,0,1993-05-22,21,36,Blacksburg,USA,2021-09-24,Has no high school or college education,M,F,False,False,Graduate Research Assistant,28
c9874e5aa8d3195e1c767c7755fa2dc6,149,23,3,14,2,6,0.76,3,0.683923611111111,1,33.33,0,2,18,19,217,937,2001-12-28,18,25,Troy,USA,2020-11-23,Has no high school or college education,M,F,False,True,unknown,18
d09c4fe215a34895d092aa4469c6a3ad,3785,125,112,31,161,3.04,4.26,1,0,47,41.96,13,105,355,281,8342,13996,1993-09-17,22,49,New Haven,USA,2020-12-09,Has no high school or college education,M,F,False,True,unknown,27
e1f04541a672895bc47cd5cb1418c042,0,0,68,65,29,6.91,2.05,2,0.1990625,22,32.35,3,0,470,428,0,0,1990-02-27,21,46,unknown,unknown,2021-05-31,Has no high school or college education,M,F,False,False,unknown,31
9457bc7cd447fe08232a8c9d4ede91c3,48622,1943,5157,224,1736,8.21,11.68,3,0.0278819444444444,1091,21.16,331,11211,42633,31347,380428,30703,1991-12-08,18,48,unknown,unknown,2015-09-16,Has high school and/or college education,M,F,False,True,unknown,23
7b4d4fca56235f5d2ab33eca37dd983c,0,0,3,14,3,7,1.07,4,0.472025462962963,0,0,0,0,21,24,0,0,2002-12-13,18,28,unknown,unknown,2021-10-04,Has no high school or college education,M,F,False,False,unknown,18
034b3aa648f3c446751ed35583cba991,1824,344,129,238,134,9.67,2.31,1,0,60,46.51,9,316,1277,927,10163,13623,1991-07-16,18,30,San Francisco,USA,2020-01-02,Has no high school or college education,M,F,False,True,Civil Engineer,28
a1a5de4adcc0da3cbf8af1aaf6305316,9285,628,971,214,480,5.61,2.23,3,0.0205555555555555,226,23.27,102,2045,5790,8090,4577,49951,1999-01-22,24,51,Shreveport,USA,2019-01-04,Has no high school or college education,F,M,False,False,unknown,19
fc916927776a03ba0a6421fb50b81c66,0,0,2,5,1,3,0.5,5,1.00262731481481,1,50,0,0,6,3,0,0,1994-12-23,21,33,Cuneo,Italy,2021-09-26,Has no high school or college education,M,F,False,False,unknown,26
410ebe2a89343d83d66dbc109c7e2af9,1900,393,3,15,10,7.67,4.35,6,2.31130787037037,0,0,0,5,23,17,225,14771,1997-08-07,19,26,Zürich,Switzerland,2019-12-26,Has no high school or college education,M,F,False,False,unknown,22
ba956b6db9bc18dd7ac17c90c589d4b9,65,9,8,7,0,2.25,0.01,1,0,6,75,0,1,44,46,358,281,2000-04-03,18,25,unknown,unknown,2021-04-04,Has no high school or college education,M,F,False,True,unknown,21
916cbb0c80e0ca6b2b3d4b6576ac52c6,5537,271,362,224,108,9.53,2.15,3,0.0715162037037037,122,33.7,2,248,3595,4323,11942,34364,1986-04-07,18,40,Tampere,Finland,2020-07-14,Has no high school or college education,M,M and F,False,False,unknown,34
c7c9e37c59cb4b612b5889351a3c64a4,14207,1699,578,118,521,9.68,18.77,4,0.756342592592593,126,21.8,11,822,5649,3944,34158,114722,1979-03-25,25,33,Kallang,Singapore,2015-04-13,Has no high school or college education,M,F,False,False,Owner,36
b3bd98372fa6b9072cc52860581742b8,3463,239,85,173,262,9.51,8.22,3,0.559224537037037,18,21.18,16,99,817,1073,149,11483,1999-05-08,21,26,Ulm,Germany,2020-01-29,Has no high school or college education,F,M,False,False,unknown,20
04a9c4f4c31ed90667a9d54369b353e8,0,0,3,5,2,3.33,1.12,4,1.37041666666667,1,33.33,0,0,10,6,0,0,1998-12-24,18,25,Anzegem,Belgium,2021-10-13,Has no high school or college education,M,F,False,False,Eventhulpverlener,22
4f1fd3fa19c36e1f833a74709b6bc798,0,0,6,18,3,4.17,0.53,1,0,4,66.67,0,0,25,33,0,0,1999-12-31,18,27,unknown,unknown,2021-07-30,Has no high school or college education,M,F,False,False,unknown,21
b8a817042834ada48d3a2dc1bb004c0d,0,0,59,327,13,11.03,1.03,2,5.78703703703704E-05,27,45.76,2,0,652,562,0,0,1996-11-28,21,28,Los Angeles,USA,2021-09-20,Has no high school or college education,M,F,False,True,Software Engineer,24
3d7a0017837bee26d97d93a74894c4f1,0,0,12,108,18,19.08,2.91,10,0.264826388888889,2,16.67,0,0,229,162,0,0,1998-05-03,19,27,Zemst,Belgium,2021-09-22,Has no high school or college education,M,F,False,True,unknown,23
6f8d4b4d6a07344e0ba1f5020f110cf7,12729,905,144,200,33,8.05,1.45,2,0.0485648148148148,65,45.14,0,438,1180,1234,41299,26489,1993-08-09,25,34,County Galway,Ireland,2017-09-27,Has no high school or college education,M,F,False,False,IT Helpdesk Engineer,24
a8ae6cb298c42a07f5196b23949830e8,2396,312,228,75,632,3.77,6.31,2,8.10185185185185E-05,91,39.91,21,212,865,680,9150,38969,1998-11-23,18,36,New York,USA,2017-10-06,Has high school and/or college education,M,F,False,True,unknown,18
4bc492e5a9626a4ba3e2ee8dcf7c73b1,7069,571,176,93,328,6.35,12.23,2,0.132465277777778,59,33.52,10,231,1153,1044,15722,79478,2000-10-22,18,40,Athens,Greece,2019-01-11,Has no high school or college education,M,F,False,False,unknown,18
9c7021c01442dee08246ee559a6a2ff0,1093,75,355,15,172,2.32,4.4,1,0,200,56.34,12,139,886,655,7755,450,2000-10-13,18,50,Atlanta,USA,2020-11-21,Has no high school or college education,M,F,True,True,It Helpdesk,20
30b3ec623d0c91c7bdeb1122924fd491,11,1,5,22,14,9.6,5.36,4,2.08826388888889,1,20,0,0,48,36,198,118,1996-06-09,18,23,Setúbal,Portugal,2021-04-14,Has no high school or college education,M,F,False,False,Web Developer,24
693b858fc7f1c9e793c709f3e387dc32,0,0,1,1,0,1,0,1,0,1,100,0,0,1,0,0,0,1996-06-03,22,29,unknown,unknown,2021-08-03,Has no high school or college education,M,F,False,False,unknown,25
6143957529bb461e538b73deef73b1fb,6472,597,37,203,21,20.59,2.36,7,0.58693287037037,7,18.92,2,181,1198,1126,393,21176,1996-07-23,21,30,Nijmegen,Netherlands,2017-09-18,Has high school and/or college education,F,M and F,False,True,unknown,21
60f3e23dba075c2c03a8fbf62c7df5fe,0,0,32,246,28,31.66,3.33,5,0.264247685185185,3,9.38,3,0,1016,1012,0,0,1996-09-20,21,30,Vilnius,Lithuania,2021-08-22,Has no high school or college education,M,F,False,True,Graphic designer,24
c83a223af895fe72dbf7f9d590659f45,2502,326,51,10,12,2.41,1.06,2,0.0008680555555555,24,47.06,0,57,134,130,1274,89701,1996-08-11,19,24,Berlin,Germany,2020-03-04,Has no high school or college education,M,F,False,False,unknown,23
07288cdd5b93614048f6775f65f07be5,1717,394,65,125,468,10.32,13.72,2,0.0011805555555555,23,35.38,3,114,687,353,14627,14587,1990-11-20,21,1000,Vancouver,USA,2017-07-27,Has high school and/or college education,M,F,False,True,unknown,26
79480eaad4771acec2332cbdb049a57c,5216,240,637,76,451,6.14,3.04,3,0.0016550925925925,91,14.29,42,803,3999,2961,9274,26545,1990-05-11,21,32,unknown,unknown,2020-05-18,Has no high school or college education,M,F,False,False,Management consultant,30
5d6e3a218ced8235b9ef62012ef3f9fa,0,0,9,31,23,6.22,2.75,2,6.94444444444444E-05,4,44.44,0,0,56,49,0,0,1992-02-07,18,1000,Clarkston,USA,2021-08-29,Has no high school or college education,M,F,True,True,Master Mechanic,29
a8a3f98b7026fd4074608c9734946a08,0,0,60,36,3,4.25,0.38,2,0.0039351851851851,22,36.67,5,0,255,238,0,0,1996-01-26,22,28,unknown,unknown,2021-07-13,Has no high school or college education,M,F,False,False,unknown,25
